ward_no,Areaname,crime_type,arrest,year,crime_location,latitude,longitude
24,West Town,ROBBERY,f,2015,SIDEWALK,41.86624521,-87.71977545
24,West Town,ROBBERY,f,2015,GAS STATION,41.87485061,-87.73527258
24,West Town,BATTERY,f,2015,SIDEWALK,41.86393215,-87.71778944
24,West Town,BATTERY,f,2015,SIDEWALK,41.87178102,-87.71376348
24,West Town,MOTOR VEHICLE THEFT,f,2015,STREET,41.87025581,-87.74572788
24,West Town,INTERFERENCE WITH PUBLIC OFFICER,t,2015,ABANDONED BUILDING,41.87528637,-87.72419798
24,West Town,CRIMINAL DAMAGE,f,2015,STREET,41.87584339,-87.74793121
24,West Town,OFFENSE INVOLVING CHILDREN,t,2015,APARTMENT,41.86283063,-87.71707679
24,West Town,THEFT,f,2015,SIDEWALK,41.86620244,-87.72308003
24,West Town,NARCOTICS,t,2015,SIDEWALK,41.87418932,-87.73845848
24,West Town,ASSAULT,t,2015,APARTMENT,41.85616865,-87.71269184
24,West Town,NARCOTICS,t,2015,STREET,41.87418932,-87.73845848
24,West Town,BATTERY,f,2015,APARTMENT,41.85832852,-87.72244275
24,West Town,CRIMINAL TRESPASS,t,2015,GAS STATION,41.86623545,-87.72051715
24,West Town,NARCOTICS,t,2015,RESIDENCE,,
24,West Town,ROBBERY,f,2015,SIDEWALK,41.87340319,-87.7107774
24,West Town,WEAPONS VIOLATION,f,2015,AIRPORT VENDING ESTABLISHMENT,41.87274604,-87.70902504
24,West Town,ROBBERY,f,2015,STREET,41.8545253,-87.71992786
24,West Town,THEFT,f,2015,SMALL RETAIL STORE,41.86619993,-87.72312411
24,West Town,PUBLIC PEACE VIOLATION,t,2015,STREET,41.87423033,-87.73473127
24,West Town,DECEPTIVE PRACTICE,f,2015,RESIDENCE,41.86691624,-87.71543685
24,West Town,BATTERY,t,2015,"SCHOOL, PUBLIC, GROUNDS",41.86275588,-87.71287777
24,West Town,BATTERY,f,2015,APARTMENT,41.86990202,-87.71851053
24,West Town,BURGLARY,f,2015,APARTMENT,41.85996942,-87.70914199
24,West Town,NARCOTICS,t,2015,SIDEWALK,41.86386145,-87.71944948
24,West Town,BATTERY,t,2015,"SCHOOL, PUBLIC, BUILDING",41.8663996,-87.70619013
24,West Town,ASSAULT,f,2015,SIDEWALK,41.85464402,-87.70533594
24,West Town,NARCOTICS,t,2015,VACANT LOT/LAND,,
24,West Town,THEFT,f,2015,OTHER,41.85274103,-87.71624868
24,West Town,NARCOTICS,t,2015,SIDEWALK,41.86618406,-87.72426971
24,West Town,BURGLARY,f,2015,APARTMENT,41.87692452,-87.73882969
24,West Town,CRIMINAL DAMAGE,f,2015,RESIDENCE PORCH/HALLWAY,41.85592821,-87.7272779
24,West Town,DECEPTIVE PRACTICE,f,2015,RESIDENCE,,
24,West Town,ROBBERY,f,2015,SIDEWALK,41.86040422,-87.71037488
24,West Town,NARCOTICS,t,2015,POLICE FACILITY/VEH PARKING LOT,,
24,West Town,CRIMINAL DAMAGE,f,2015,STREET,41.86008472,-87.71523832
24,West Town,BATTERY,f,2015,SIDEWALK,41.86373975,-87.72753821
24,West Town,NARCOTICS,t,2015,VEHICLE NON-COMMERCIAL,41.86335084,-87.72508956
24,West Town,BATTERY,t,2015,APARTMENT,41.86010615,-87.71158185
24,West Town,SEX OFFENSE,f,2015,APARTMENT,,
24,West Town,THEFT,f,2015,RESIDENCE,41.87268029,-87.71411462
24,West Town,CRIMINAL DAMAGE,f,2015,STREET,41.86914573,-87.70452581
24,West Town,BATTERY,f,2015,SIDEWALK,41.87419312,-87.73813166
24,West Town,BATTERY,t,2015,SIDEWALK,41.85883238,-87.70544914
24,West Town,CRIMINAL DAMAGE,f,2015,APARTMENT,41.8629145,-87.70973744
24,West Town,ASSAULT,f,2015,STREET,41.86545165,-87.71661474
24,West Town,NARCOTICS,t,2015,STREET,41.86177414,-87.72016328
24,West Town,OTHER OFFENSE,t,2015,STREET,41.86363188,-87.72998421
24,West Town,CRIMINAL DAMAGE,f,2015,RESIDENCE PORCH/HALLWAY,41.85153631,-87.72551349
24,West Town,THEFT,f,2015,RESIDENCE,41.86712795,-87.72114744
24,West Town,NARCOTICS,t,2015,RESIDENTIAL YARD (FRONT/BACK),41.860312,-87.71158719
24,West Town,NARCOTICS,t,2015,VACANT LOT/LAND,41.86726662,-87.71374465
24,West Town,DECEPTIVE PRACTICE,t,2015,BANK,,
24,West Town,THEFT,f,2015,GROCERY FOOD STORE,41.86626062,-87.71855276
24,West Town,NARCOTICS,t,2015,SIDEWALK,41.86551449,-87.70441822
24,West Town,BATTERY,f,2015,SIDEWALK,41.86101443,-87.70551589
24,West Town,DECEPTIVE PRACTICE,f,2015,OTHER,41.86521369,-87.72759038
24,West Town,ASSAULT,f,2015,RESIDENCE,41.86478198,-87.71049759
24,West Town,ASSAULT,f,2015,SIDEWALK,41.87092126,-87.72646072
24,West Town,THEFT,f,2015,GAS STATION,41.8748314,-87.73527276
24,West Town,THEFT,f,2015,STREET,41.85152781,-87.72598339
24,West Town,THEFT,f,2015,CTA BUS,41.85495691,-87.70534389
24,West Town,NARCOTICS,t,2015,POLICE FACILITY/VEH PARKING LOT,,
24,West Town,BATTERY,f,2015,APARTMENT,41.87695157,-87.7366373
24,West Town,BATTERY,t,2015,STREET,41.86525772,-87.73494347
24,West Town,BATTERY,f,2015,RESIDENCE PORCH/HALLWAY,41.87504157,-87.74354338
24,West Town,NARCOTICS,t,2015,ABANDONED BUILDING,41.86709763,-87.72370299
24,West Town,CRIMINAL TRESPASS,t,2015,GAS STATION,41.87658104,-87.74513751
24,West Town,BATTERY,f,2015,APARTMENT,41.85119698,-87.70278567
24,West Town,OFFENSE INVOLVING CHILDREN,t,2015,APARTMENT,41.85589694,-87.71880986
24,West Town,NARCOTICS,t,2015,STREET,41.85991223,-87.71889256
24,West Town,BATTERY,f,2015,SIDEWALK,41.85243805,-87.71502197
24,West Town,CRIMINAL DAMAGE,f,2015,POLICE FACILITY/VEH PARKING LOT,41.87369942,-87.70470516
24,West Town,THEFT,f,2015,SIDEWALK,41.85827914,-87.70665491
24,West Town,BATTERY,f,2015,STREET,41.87263412,-87.71675499
24,West Town,BATTERY,f,2015,SIDEWALK,41.87263244,-87.71695328
24,West Town,ROBBERY,f,2015,DEPARTMENT STORE,41.86614819,-87.72682527
24,West Town,BATTERY,t,2015,APARTMENT,41.86545339,-87.71950034
24,West Town,BATTERY,f,2015,STREET,41.85176102,-87.70555867
24,West Town,ROBBERY,f,2015,OTHER,41.85355559,-87.71157922
24,West Town,CRIMINAL DAMAGE,f,2015,RESIDENCE,41.86393489,-87.71778941
24,West Town,ASSAULT,f,2015,RESIDENCE,41.85427778,-87.71369384
24,West Town,NARCOTICS,t,2015,ALLEY,41.85812015,-87.71887668
24,West Town,BATTERY,f,2015,STREET,41.87183878,-87.72611793
24,West Town,NARCOTICS,t,2015,RESIDENTIAL YARD (FRONT/BACK),41.87529169,-87.72365083
24,West Town,BATTERY,f,2015,APARTMENT,41.86001988,-87.72987867
24,West Town,BATTERY,f,2015,SIDEWALK,41.87435219,-87.72605742
24,West Town,BATTERY,f,2015,APARTMENT,41.86001988,-87.72987867
24,West Town,CRIMINAL DAMAGE,f,2015,APARTMENT,41.86005221,-87.70670735
24,West Town,BATTERY,t,2015,STREET,41.85457379,-87.72233166
24,West Town,WEAPONS VIOLATION,t,2015,SIDEWALK,41.85177445,-87.70450145
24,West Town,ROBBERY,f,2015,STREET,41.8608894,-87.70825201
24,West Town,THEFT,f,2015,STREET,41.87658104,-87.74513751
24,West Town,PROSTITUTION,t,2015,STREET,41.86955968,-87.74376266
24,West Town,THEFT,f,2015,STREET,41.87345874,-87.72317256
25,Austin,CRIMINAL DAMAGE,f,2015,STREET,41.85030418,-87.67955354
24,West Town,INTERFERENCE WITH PUBLIC OFFICER,t,2015,STREET,41.86915617,-87.70392726
24,West Town,BATTERY,f,2015,OTHER,41.87377583,-87.74502371
24,West Town,CRIMINAL DAMAGE,f,2015,STREET,41.86411113,-87.7092559
24,West Town,MOTOR VEHICLE THEFT,f,2015,RESIDENCE,41.86990202,-87.71851053
24,West Town,CRIMINAL TRESPASS,f,2015,GAS STATION,41.87363542,-87.71008119
24,West Town,PUBLIC PEACE VIOLATION,t,2015,GAS STATION,41.87363542,-87.71008119
24,West Town,PROSTITUTION,t,2015,SIDEWALK,41.86887638,-87.74056743
24,West Town,MOTOR VEHICLE THEFT,t,2015,STREET,41.8649483,-87.71537871
24,West Town,PROSTITUTION,t,2015,STREET,41.8695697,-87.74304295
24,West Town,PROSTITUTION,t,2015,STREET,41.86955917,-87.74366353
24,West Town,ROBBERY,f,2015,SIDEWALK,41.85597242,-87.72112536
24,West Town,PROSTITUTION,t,2015,STREET,41.86887638,-87.74056743
24,West Town,OTHER OFFENSE,t,2015,APARTMENT,41.86298361,-87.70379323
24,West Town,BATTERY,f,2015,RESIDENCE,41.86339496,-87.73242775
24,West Town,ASSAULT,f,2015,OTHER,41.85334486,-87.69913805
24,West Town,ASSAULT,t,2015,STREET,41.85457826,-87.7124209
24,West Town,OTHER OFFENSE,t,2015,APARTMENT,41.86362096,-87.71046113
24,West Town,ROBBERY,f,2015,STREET,41.86978801,-87.73696093
24,West Town,NARCOTICS,t,2015,SIDEWALK,,
24,West Town,NARCOTICS,t,2015,SIDEWALK,,
24,West Town,CRIMINAL DAMAGE,f,2015,STREET,41.86005125,-87.71157871
24,West Town,ASSAULT,f,2015,APARTMENT,41.87674503,-87.74823142
24,West Town,ROBBERY,f,2015,SIDEWALK,41.86624521,-87.71977545
24,West Town,BATTERY,f,2015,SIDEWALK,41.8516788,-87.71366387
24,West Town,THEFT,f,2015,APARTMENT,41.86398049,-87.71657014
24,West Town,DECEPTIVE PRACTICE,f,2015,RESIDENCE,,
24,West Town,OTHER OFFENSE,f,2015,RESIDENCE,41.86184015,-87.70797476
24,West Town,NARCOTICS,t,2015,SIDEWALK,41.85621949,-87.70538293
24,West Town,BATTERY,t,2015,APARTMENT,41.85144726,-87.73153388
24,West Town,ASSAULT,f,2015,APARTMENT,41.86006697,-87.72011718
24,West Town,THEFT,f,2015,CTA BUS,41.86609824,-87.73036854
24,West Town,THEFT,f,2015,APARTMENT,41.85851633,-87.70787867
24,West Town,THEFT,f,2015,TAVERN/LIQUOR STORE,41.85178621,-87.70364244
24,West Town,NARCOTICS,t,2015,RESIDENTIAL YARD (FRONT/BACK),41.85836812,-87.70787644
24,West Town,WEAPONS VIOLATION,t,2015,STREET,41.86445716,-87.71590475
24,West Town,NARCOTICS,t,2015,SIDEWALK,41.87270772,-87.71208025
24,West Town,THEFT,f,2015,CTA PLATFORM,41.87453219,-87.70593806
24,West Town,MOTOR VEHICLE THEFT,f,2015,STREET,41.87082412,-87.71851638
24,West Town,MOTOR VEHICLE THEFT,f,2015,STREET,41.86284688,-87.71601569
24,West Town,DECEPTIVE PRACTICE,f,2015,TAXICAB,41.86556594,-87.7195066
24,West Town,ASSAULT,t,2015,GAS STATION,41.86623545,-87.72051715
24,West Town,BATTERY,f,2015,SIDEWALK,41.87183268,-87.70961772
24,West Town,PROSTITUTION,t,2015,SIDEWALK,41.86958326,-87.73769713
24,West Town,PROSTITUTION,t,2015,STREET,41.86958326,-87.73769713
24,West Town,PROSTITUTION,t,2015,STREET,41.86956983,-87.74306865
24,West Town,THEFT,f,2015,STREET,41.87361321,-87.71206046
24,West Town,PROSTITUTION,t,2015,STREET,41.86955968,-87.74376266
24,West Town,MOTOR VEHICLE THEFT,f,2015,STREET,41.85658105,-87.7199853
24,West Town,PUBLIC PEACE VIOLATION,t,2015,STREET,41.87528625,-87.72417595
24,West Town,OTHER OFFENSE,f,2015,RESIDENCE,41.86008094,-87.72377331
24,West Town,ASSAULT,t,2015,RESIDENCE,41.85451513,-87.71241784
24,West Town,CRIMINAL DAMAGE,f,2015,STREET,41.85839493,-87.72616803
24,West Town,CRIMINAL DAMAGE,f,2015,STREET,41.85990449,-87.72620882
24,West Town,MOTOR VEHICLE THEFT,f,2015,STREET,41.85807928,-87.72615634
24,West Town,OTHER OFFENSE,f,2015,OTHER,41.86818094,-87.70927139
24,West Town,THEFT,f,2015,POLICE FACILITY/VEH PARKING LOT,41.87341509,-87.70590492
24,West Town,CRIMINAL DAMAGE,f,2015,RESIDENCE,41.87149646,-87.72781377
24,West Town,ASSAULT,f,2015,SMALL RETAIL STORE,41.8555743,-87.71189003
24,West Town,CRIMINAL DAMAGE,f,2015,POLICE FACILITY/VEH PARKING LOT,41.87341509,-87.70590492
24,West Town,ASSAULT,f,2015,STREET,41.85854279,-87.71275698
24,West Town,ASSAULT,t,2015,ALLEY,41.86726248,-87.71399435
24,West Town,CRIMINAL DAMAGE,f,2015,ABANDONED BUILDING,41.86281948,-87.7180681
24,West Town,NARCOTICS,t,2015,RESIDENCE PORCH/HALLWAY,41.86069057,-87.70550805
24,West Town,BATTERY,f,2015,APARTMENT,41.8657513,-87.7080835
24,West Town,NARCOTICS,t,2015,SIDEWALK,41.87314056,-87.72786802
24,West Town,NARCOTICS,t,2015,POLICE FACILITY/VEH PARKING LOT,41.85679041,-87.70842407
24,West Town,PUBLIC PEACE VIOLATION,t,2015,VACANT LOT/LAND,41.87516399,-87.73379726
25,Austin,THEFT,f,2015,RESIDENCE,41.86066416,-87.65084743
25,Austin,BATTERY,f,2015,APARTMENT,41.85872602,-87.66472556
25,Austin,THEFT,f,2015,APARTMENT,41.86337575,-87.65645745
25,Austin,OTHER OFFENSE,f,2015,RESTAURANT,41.852046,-87.68425238
25,Austin,BATTERY,f,2015,SIDEWALK,41.85775341,-87.6687846
25,Austin,BURGLARY,f,2015,RESIDENCE,41.85558412,-87.63299951
25,Austin,OFFENSE INVOLVING CHILDREN,f,2015,APARTMENT,,
25,Austin,ROBBERY,f,2015,STREET,41.8540154,-87.63451423
25,Austin,BURGLARY,f,2015,APARTMENT,41.85591858,-87.63429529
25,Austin,ROBBERY,f,2015,SIDEWALK,41.84820436,-87.6351794
25,Austin,ASSAULT,t,2015,CHA HALLWAY/STAIRWELL/ELEVATOR,41.86214958,-87.65654381
25,Austin,THEFT,f,2015,RESIDENCE-GARAGE,41.85571866,-87.68440245
25,Austin,CRIMINAL DAMAGE,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.85793886,-87.65730034
25,Austin,OTHER OFFENSE,t,2015,STREET,41.85356879,-87.68323491
25,Austin,OTHER OFFENSE,f,2015,APARTMENT,41.85299565,-87.68185325
25,Austin,OTHER OFFENSE,f,2015,RESIDENCE,41.85835965,-87.64543908
25,Austin,CRIMINAL DAMAGE,f,2015,STREET,41.86878814,-87.68609866
25,Austin,ROBBERY,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.85748734,-87.63188852
25,Austin,ASSAULT,f,2015,SIDEWALK,41.85300408,-87.68140536
25,Austin,ASSAULT,f,2015,RESIDENCE,41.85254152,-87.65322051
25,Austin,ASSAULT,f,2015,CTA TRAIN,41.85774248,-87.66974279
25,Austin,THEFT,t,2015,GROCERY FOOD STORE,41.85198889,-87.68921912
25,Austin,CRIMINAL DAMAGE,f,2015,STREET,41.85949272,-87.65647271
25,Austin,BURGLARY,f,2015,APARTMENT,41.85573632,-87.63320708
25,Austin,PUBLIC PEACE VIOLATION,f,2015,OTHER,41.87233263,-87.67960815
25,Austin,DECEPTIVE PRACTICE,f,2015,CURRENCY EXCHANGE,41.85750205,-87.66613688
25,Austin,DECEPTIVE PRACTICE,f,2015,RESIDENCE,,
25,Austin,BURGLARY,f,2015,APARTMENT,41.84820006,-87.63537397
25,Austin,BATTERY,f,2015,APARTMENT,41.85600839,-87.64874957
25,Austin,DECEPTIVE PRACTICE,f,2015,,,
25,Austin,THEFT,f,2015,SIDEWALK,41.85395139,-87.63256584
25,Austin,ROBBERY,t,2015,BANK,41.85396933,-87.63461016
25,Austin,CRIMINAL DAMAGE,f,2015,STREET,41.86342817,-87.64496258
25,Austin,OTHER OFFENSE,f,2015,STREET,41.85300634,-87.66602944
25,Austin,ASSAULT,f,2015,RESIDENCE,41.86337575,-87.65645745
25,Austin,THEFT,f,2015,VEHICLE NON-COMMERCIAL,41.85125216,-87.67687915
25,Austin,THEFT,t,2015,OTHER,41.85775341,-87.6687846
25,Austin,BATTERY,f,2015,APARTMENT,41.86345264,-87.65275246
25,Austin,MOTOR VEHICLE THEFT,f,2015,STREET,41.86434716,-87.68352957
25,Austin,BURGLARY,f,2015,RESIDENCE-GARAGE,41.86296208,-87.64778699
25,Austin,ASSAULT,f,2015,ALLEY,41.8571733,-87.63891781
25,Austin,THEFT,f,2015,STREET,41.84739607,-87.67873166
25,Austin,THEFT,f,2015,RESIDENCE,41.85307622,-87.67720553
25,Austin,DECEPTIVE PRACTICE,f,2015,,,
25,Austin,MOTOR VEHICLE THEFT,f,2015,RESIDENCE,41.85748734,-87.63188852
25,Austin,BATTERY,f,2015,SIDEWALK,41.85389064,-87.68385566
25,Austin,NARCOTICS,t,2015,STREET,41.87137524,-87.68305452
25,Austin,THEFT,f,2015,SIDEWALK,41.85780636,-87.65484229
25,Austin,MOTOR VEHICLE THEFT,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.85020247,-87.65864442
25,Austin,THEFT,f,2015,STREET,41.87102637,-87.68493422
25,Austin,CRIMINAL DAMAGE,f,2015,ALLEY,41.87087409,-87.68615472
25,Austin,CRIMINAL DAMAGE,f,2015,ALLEY,41.87087409,-87.68615472
25,Austin,BURGLARY,f,2015,APARTMENT,41.84911337,-87.63528696
25,Austin,ROBBERY,f,2015,SIDEWALK,41.8550343,-87.66743992
25,Austin,NARCOTICS,t,2015,STREET,41.84122622,-87.68391768
25,Austin,THEFT,f,2015,STREET,41.87102637,-87.68493422
25,Austin,BATTERY,f,2015,APARTMENT,41.8526505,-87.6348007
25,Austin,CRIMINAL DAMAGE,f,2015,STREET,41.86576689,-87.64506598
25,Austin,BATTERY,f,2015,SIDEWALK,41.85789511,-87.66013101
25,Austin,BATTERY,t,2015,SIDEWALK,41.85277215,-87.67586155
25,Austin,BATTERY,f,2015,SIDEWALK,41.85630416,-87.65234005
25,Austin,BATTERY,t,2015,APARTMENT,41.85836238,-87.67111662
25,Austin,OTHER OFFENSE,t,2015,SIDEWALK,41.85684218,-87.66876099
25,Austin,OTHER OFFENSE,f,2015,OTHER,41.85835965,-87.64543908
25,Austin,NARCOTICS,t,2015,ALLEY,41.85609282,-87.65233495
25,Austin,OTHER OFFENSE,f,2015,RESIDENCE,41.85485555,-87.65147447
25,Austin,DECEPTIVE PRACTICE,f,2015,OTHER,,
25,Austin,THEFT,f,2015,STREET,41.87221386,-87.67706859
25,Austin,CRIMINAL DAMAGE,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.85320686,-87.64651104
25,Austin,BATTERY,t,2015,GAS STATION,41.85836085,-87.64380921
25,Austin,MOTOR VEHICLE THEFT,f,2015,STREET,41.84907945,-87.6378382
25,Austin,CRIMINAL DAMAGE,f,2015,ALLEY,41.85862579,-87.67206098
25,Austin,THEFT,t,2015,OTHER,41.85402832,-87.67478054
25,Austin,BATTERY,t,2015,APARTMENT,41.8557574,-87.68203446
25,Austin,CRIMINAL DAMAGE,f,2015,STREET,41.85949272,-87.65647271
25,Austin,CRIMINAL DAMAGE,f,2015,RESIDENCE,41.85490854,-87.67705832
25,Austin,ROBBERY,f,2015,SIDEWALK,41.85963284,-87.65093548
25,Austin,MOTOR VEHICLE THEFT,t,2015,STREET,41.85297793,-87.68405576
25,Austin,BATTERY,t,2015,SIDEWALK,41.87104547,-87.68248876
25,Austin,BATTERY,f,2015,APARTMENT,41.86346103,-87.65231551
25,Austin,THEFT,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.84687147,-87.68009865
25,Austin,THEFT,f,2015,CONVENIENCE STORE,41.85199725,-87.68875288
25,Austin,MOTOR VEHICLE THEFT,f,2015,STREET,41.85669733,-87.64877158
25,Austin,THEFT,t,2015,RESTAURANT,41.85793886,-87.65730034
25,Austin,THEFT,f,2015,STREET,41.86253549,-87.65219317
25,Austin,MOTOR VEHICLE THEFT,t,2015,STREET,41.85970447,-87.66028456
25,Austin,MOTOR VEHICLE THEFT,t,2015,STREET,41.8589708,-87.64484519
25,Austin,CRIMINAL DAMAGE,f,2015,RESIDENCE,41.85747994,-87.66375109
25,Austin,OTHER OFFENSE,t,2015,STREET,41.85061448,-87.67335107
25,Austin,THEFT,f,2015,WAREHOUSE,41.84074812,-87.68526935
25,Austin,NARCOTICS,t,2015,ALLEY,41.85391026,-87.68150628
25,Austin,DECEPTIVE PRACTICE,f,2015,RESIDENCE,41.84880799,-87.63471037
25,Austin,CRIMINAL DAMAGE,f,2015,STREET,41.85248994,-87.65656857
25,Austin,THEFT,f,2015,VEHICLE-COMMERCIAL,41.87134129,-87.68530187
25,Austin,THEFT,f,2015,STREET,41.85793886,-87.65730034
25,Austin,NARCOTICS,t,2015,RESIDENCE,41.84808291,-87.6793486
25,Austin,BATTERY,f,2015,RESIDENCE,41.84879376,-87.63192477
25,Austin,CRIMINAL DAMAGE,f,2015,STREET,41.84715731,-87.68550562
25,Austin,ROBBERY,f,2015,SIDEWALK,41.85090695,-87.63690447
25,Austin,OTHER OFFENSE,f,2015,RESIDENCE,41.86175479,-87.64506496
25,Austin,DECEPTIVE PRACTICE,f,2015,STREET,41.86340353,-87.64680575
25,Austin,THEFT,f,2015,DEPARTMENT STORE,41.85199725,-87.68875288
25,Austin,BATTERY,t,2015,PARK PROPERTY,41.85710806,-87.67108184
25,Austin,ROBBERY,f,2015,SIDEWALK,41.85198889,-87.68921912
25,Austin,BATTERY,f,2015,RESIDENCE,41.85665105,-87.66373037
25,Austin,BURGLARY,f,2015,RESIDENCE,41.87094261,-87.68370877
25,Austin,BATTERY,f,2015,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,41.87422306,-87.66053982
25,Austin,ROBBERY,f,2015,VEHICLE NON-COMMERCIAL,41.85528132,-87.68083531
25,Austin,OTHER OFFENSE,f,2015,RESIDENCE,,
25,Austin,ROBBERY,f,2015,RESIDENCE-GARAGE,41.85057154,-87.63589875
25,Austin,THEFT,f,2015,STREET,41.85233679,-87.64648731
25,Austin,BATTERY,f,2015,BAR OR TAVERN,41.85802838,-87.65109203
25,Austin,THEFT,f,2015,STREET,41.85233679,-87.64648731
25,Austin,ROBBERY,f,2015,SIDEWALK,41.85287855,-87.63574889
25,Austin,BATTERY,t,2015,APARTMENT,41.87223546,-87.66416622
25,Austin,ASSAULT,f,2015,STREET,41.85517828,-87.65966029
25,Austin,CRIMINAL DAMAGE,f,2015,STREET,41.84611158,-87.6854758
25,Austin,MOTOR VEHICLE THEFT,f,2015,STREET,41.85854539,-87.67670178
25,Austin,ASSAULT,t,2015,SIDEWALK,41.85943364,-87.66136665
25,Austin,MOTOR VEHICLE THEFT,f,2015,OTHER,41.86235681,-87.64615248
25,Austin,THEFT,f,2015,COMMERCIAL / BUSINESS OFFICE,41.85775341,-87.6687846
25,Austin,THEFT,f,2015,STREET,41.85670219,-87.66214775
25,Austin,CRIMINAL DAMAGE,f,2015,RESIDENCE,41.85503696,-87.6437091
25,Austin,DECEPTIVE PRACTICE,f,2015,OTHER,41.85314749,-87.67193022
25,Austin,ROBBERY,f,2015,RESIDENTIAL YARD (FRONT/BACK),41.86848204,-87.68486081
25,Austin,OTHER OFFENSE,f,2015,APARTMENT,,
25,Austin,THEFT,f,2015,DEPARTMENT STORE,41.8528827,-87.63552861
25,Austin,THEFT,f,2015,STREET,41.85799224,-87.67355787
25,Austin,CRIMINAL DAMAGE,t,2015,RESTAURANT,41.85236867,-87.63583885
25,Austin,DECEPTIVE PRACTICE,f,2015,RESIDENCE,41.85032916,-87.67767772
25,Austin,OTHER OFFENSE,f,2015,PARK PROPERTY,41.85678372,-87.63395917
25,Austin,DECEPTIVE PRACTICE,f,2015,OTHER,41.85828185,-87.64665496
25,Austin,NARCOTICS,t,2015,STREET,,
25,Austin,OTHER OFFENSE,f,2015,RESIDENCE,41.86110533,-87.64981486
25,Austin,OTHER OFFENSE,f,2015,APARTMENT,41.85510957,-87.66433743
25,Austin,BATTERY,f,2015,APARTMENT,41.85235131,-87.63478927
25,Austin,BATTERY,f,2015,STREET,41.8689988,-87.68452515
25,Austin,BATTERY,f,2015,SIDEWALK,41.8689988,-87.68452515
25,Austin,THEFT,f,2015,STREET,41.87093163,-87.68370888
25,Austin,BURGLARY,f,2015,OTHER,41.85143785,-87.63304841
25,Austin,DECEPTIVE PRACTICE,f,2015,RESIDENCE,41.86931124,-87.66342204
25,Austin,THEFT,f,2015,STREET,41.86110533,-87.64981486
25,Austin,MOTOR VEHICLE THEFT,f,2015,RESIDENTIAL YARD (FRONT/BACK),41.86235681,-87.64615248
25,Austin,OTHER OFFENSE,f,2015,"SCHOOL, PUBLIC, BUILDING",41.8480957,-87.68063306
25,Austin,THEFT,f,2015,RESIDENTIAL YARD (FRONT/BACK),41.85571321,-87.65635839
25,Austin,BURGLARY,f,2015,RESIDENCE,41.87333355,-87.66282194
25,Austin,CRIMINAL DAMAGE,f,2015,STREET,41.84910542,-87.63578621
25,Austin,CRIMINAL DAMAGE,f,2015,STREET,41.85868196,-87.66753423
25,Austin,ASSAULT,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.83928518,-87.68522539
25,Austin,OTHER OFFENSE,f,2015,RESTAURANT,41.85781862,-87.66488918
25,Austin,ROBBERY,t,2015,STREET,41.8721868,-87.66053548
25,Austin,BATTERY,f,2015,PARK PROPERTY,41.87031114,-87.65424746
25,Austin,CRIMINAL DAMAGE,f,2015,STREET,41.85926967,-87.66619193
25,Austin,ROBBERY,t,2015,ALLEY,41.87259303,-87.65681183
25,Austin,THEFT,f,2015,"SCHOOL, PUBLIC, BUILDING",41.85239793,-87.66240197
25,Austin,ASSAULT,t,2015,"SCHOOL, PUBLIC, GROUNDS",41.85293474,-87.66362966
25,Austin,BATTERY,t,2015,SIDEWALK,41.85243038,-87.6320025
25,Austin,DECEPTIVE PRACTICE,f,2015,STREET,,
25,Austin,CRIMINAL DAMAGE,f,2015,STREET,41.84558426,-87.68345889
25,Austin,ROBBERY,f,2015,STREET,41.85677368,-87.63186328
25,Austin,DECEPTIVE PRACTICE,f,2015,ATM (AUTOMATIC TELLER MACHINE),41.86943326,-87.65568863
25,Austin,DECEPTIVE PRACTICE,f,2015,APARTMENT,,
25,Austin,THEFT,f,2015,VEHICLE - DELIVERY TRUCK,41.8521963,-87.67450202
25,Austin,CRIMINAL DAMAGE,f,2015,STREET,41.85768561,-87.67416303
25,Austin,CRIMINAL DAMAGE,f,2015,APARTMENT,41.87386918,-87.65682407
25,Austin,BATTERY,f,2015,SIDEWALK,41.85388683,-87.68415301
25,Austin,THEFT,f,2015,RESIDENCE,41.85494795,-87.67435632
25,Austin,WEAPONS VIOLATION,t,2015,SIDEWALK,41.85259742,-87.66602635
25,Austin,BATTERY,t,2015,"SCHOOL, PUBLIC, BUILDING",41.85236807,-87.66434031
25,Austin,DECEPTIVE PRACTICE,f,2015,APARTMENT,,
25,Austin,CRIMINAL DAMAGE,f,2015,APARTMENT,,
25,Austin,DECEPTIVE PRACTICE,f,2015,WAREHOUSE,,
25,Austin,OTHER OFFENSE,f,2015,RESTAURANT,41.85781862,-87.66488918
25,Austin,BATTERY,f,2015,VEHICLE NON-COMMERCIAL,41.85274996,-87.65088752
25,Austin,CRIMINAL DAMAGE,f,2015,RESIDENCE-GARAGE,41.84917415,-87.67821437
25,Austin,OTHER OFFENSE,f,2015,RESIDENCE,41.85146097,-87.6716613
25,Austin,BATTERY,f,2015,RESIDENCE,41.87251429,-87.66256981
25,Austin,THEFT,t,2015,GROCERY FOOD STORE,41.85198889,-87.68921912
